coin_page,coin_page-href,ric_id,personality,date,mint,ob_legend,ob_type,re_legend,re_type,brickendonbury,bristol,caistor_by_yarmouth,cambridge,darfield,darfield_2,denbighshire,east_england,edston_peebles_shire,falkirk,muswell_hill,shapwick_villa,st_mary_cray,stevenage,region_a,ain,baden_baden,clavier_3,eauze,eining,elliginies_saint_anne,kempten_lindenberg_3,kirchmatting,koln,mainz,nanterre,niederaschau,pfunz,viuz_faverges,welzheim,wiesbach,wiggensbac,region_b,via_tritone,vicenza,region_c,barza,borgondi,ercsi,francesti,ghirisa,gracic,gunzenhausen,kongen,leskovec,linsberg,muntenesti,nicolaevo,plevna,postojna,reka_devnia,rustschuk,singidunum,taga,uskub,region_d,dura_hoards _3_and_4,haydere,kecel,south_east_turkey,syria,region_e
"874","http://web3.forest.usf.edu/main/other/severan/coins/874/","C RIC 373A","Julia Domna","211-217","Rome","IVLIA PIA FELIX AVG","Bust, draped right, with hair elaborately waved in ridges and turned up low at the back: without diadem or crescent.","DIANA LVCIFERA","Diana standing left, holding torch in both hands.","0","0","3","0","1","0","2","8","0","2","0","36","1","0","53","0","1","1","3","0","0","3","2","25","3","0","0","0","12","1","0","1","52","4","0","4","0","5","0","0","0","0","0","0","0","1","0","2","2","2","210","6","1","2","3","234","1","4","1","4","0","10"
"397","http://web3.forest.usf.edu/main/other/severan/coins/397/","C RIC 350","Caracalla","UNDATED (200-201)","Eastern","ANTONINVS AVGVSTVS","Bust, laureate, draped, (cuirassed) right.","SAL GEN HVM","Salus standing left, extending right hand to raise kneeling woman and holding sceptre round which serpent twines.","0","0","0","0","1","0","0","0","0","0","0","8","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2219","http://web3.forest.usf.edu/main/other/severan/coins/2219/","SS RIC 328A","Septimius Severus","UNDATED 202-230","Rome","SEVERVS PIVS AVG","Head, laureate, right","VICTOR ANTONINI AVG","Victory advancing left, holding wreath and palm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","http://web3.forest.usf.edu/main/other/severan/coins/455/","E RIC 47","Elagabalus","221","Rome","IMP ANTONINVS PIVS AVG","Head right, laureate, bust draped.","P M TR P IIII COS III P P","Elagabalus standing left, sacrificing over lighted altar, holding patera in right, branch (cypress?) in left, in field, star.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"709","http://web3.forest.usf.edu/main/other/severan/coins/709/","E RIC 171","Elagabalus","218-219","Eastern","…","…","TRIB P COS II P P","Elagabalus in slow quadriga left, holding branch and sceptre surmounted by eagle.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2090","http://web3.forest.usf.edu/main/other/severan/coins/2090/","SS RIC 217","Septimius Severus","208","Rome","SEVERVS PIVS AVG","Head, laureate, right.","P M TR P XVI COS III P P","Sol, radiate, standing left, raising right hand and holding whip.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"1991","http://web3.forest.usf.edu/main/other/severan/coins/1991/","SS RIC 132","Septimius Severus","198-200","Rome","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right.","L SEPTIMIVS GETA CAES","Bust, draped, cuirassed, head bare, right.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1815","http://web3.forest.usf.edu/main/other/severan/coins/1815/","SS RIC 512A","Septimius Severus","198-202","Eastern","L SEPT SEV AVG IMP XI","Head, laureate, right","RESTITVTOR VRBIS","Severus standing left, sacrificing out of patera over altar and holding spear","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2169","http://web3.forest.usf.edu/main/other/severan/coins/2169/","SS RIC 290","Septimius Severus","UNDATED 202-210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","RESTITVTOR VRBIS","Bust of Roma, helmetd, right.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2226","http://web3.forest.usf.edu/main/other/severan/coins/2226/","SS RIC 334","Septimius Severus","UNDATED 202-236","Rome","SEVERVS PIVS AVG BRIT","Head, laureate, right","VICTORIAE BRIT","Victory standing left, holding wreath and palm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1207","http://web3.forest.usf.edu/main/other/severan/coins/1207/","SA RIC 77","Severus Alexander","228","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P VII COS II P P","Virtus standing left, placing foot on prow, and holding spear and parazonium.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1399","http://web3.forest.usf.edu/main/other/severan/coins/1399/","SA RIC 162","Severus Alexander","","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","MARTI VICTORI","Mars walking, holding spear and trophy.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747","http://web3.forest.usf.edu/main/other/severan/coins/747/","E RIC 204","Elagabalus","UNDATED","Eastern","ANTONINVS PIVS FEL AVG","Head right, laureate, bust draped.","VENVS VICTRIX","Venus standing left, holding apple and leaning on column. (Plated).","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1"
"1908","http://web3.forest.usf.edu/main/other/severan/coins/1908/","SS RIC 60","Septimius Severus","195","Rome","L SEPT SEV PERT AVG IMP V","Head, laureate, right.","P M TR P III COS II P P","Mars advancing right, holding spear and trophy.","0","1","1","0","5","0","4","7","0","0","4","36","2","0","60","1","0","1","0","0","1","0","3","1","0","0","2","0","0","6","0","1","16","2","0","2","1","2","0","2","0","0","2","2","0","1","0","0","4","0","65","4","0","0","1","84","0","0","0","0","3","3"
"2297","http://web3.forest.usf.edu/main/other/severan/coins/2297/","SS RIC 581","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, draped, right, hair waved and coiled at back","VENVS VICTRIX","Venus, naked to waist, standing left holding helmet and palm, resting left elbow on column; at her feet left is a shield","0","0","0","0","1","0","0","0","0","0","0","23","0","0","24","0","2","0","2","0","0","0","0","7","0","0","1","0","2","0","0","0","14","3","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","26","3","0","1","1","33","0","2","0","1","0","3"
"862","http://web3.forest.usf.edu/main/other/severan/coins/862/","G RIC 104","Geta","203?","Eastern","P SEPTIMIVS GETA CAES","Bust, draped, head bare, right.","MINER VICTRIX","Minerva standing left, holding Victory and spear: left, shield at feet: right, trophy.","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1527","http://web3.forest.usf.edu/main/other/severan/coins/1527/","SA RIC 287","Severus Alexander","UNDATED","Eastern","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","LIBERTAS AVG","Libertas standing left, holding pileus and transverse spear; in field, star.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","http://web3.forest.usf.edu/main/other/severan/coins/288/","C RIC 252","Caracalla","215","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","P M TR P XVIII COS IIII P P","Aesculapius standing front, head left, holding serpent-wreathed wand.","0","0","1","0","0","0","1","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","16","3","0","1","0","23","0","0","0","0","0","0"
"290","http://web3.forest.usf.edu/main/other/severan/coins/290/","C RIC 254","Caracalla","215","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","P M TR P XVIII COS IIII P P","Apollo, naked, with cloak flying, stnading left, holding branch and lyre on altar.","0","0","0","0","0","0","2","14","0","1","0","10","1","0","28","0","2","1","1","1","0","1","2","16","0","0","1","0","5","0","0","0","30","4","1","5","0","1","0","4","0","1","0","0","0","0","0","1","1","1","77","3","0","1","3","93","0","1","0","2","0","3"
"1081","http://web3.forest.usf.edu/main/other/severan/coins/1081/","SA RIC 326","Orbiana","225-227","Rome","SALL BARBIA ORBIANA AVG","Bust right, with diadem, draped","VENVS GENETRIX","Venus seated left, holding patera and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1333","http://web3.forest.usf.edu/main/other/severan/coins/1333/","SA RIC 100","Severus Alexander","230","Rome","IMP SEV ALEXAND AVG","Head right, laureate. (Variants: Head right, laureate with slight drapery over left shoulder.)","P M TR P VIIII COS III P P","Sol radiate, standing left, raising right hand and holding whip.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1888","http://web3.forest.usf.edu/main/other/severan/coins/1888/","SS RIC 42","Septimius Severus","194-195","Rome","L SEPT SEV PERT AVG IMP IIII","Head, laureate, right.","COS II P P","Victory advancing right, holding wreath and palm.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1389","http://web3.forest.usf.edu/main/other/severan/coins/1389/","SA RIC 152","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped. (Variants: Head right, laureate bust draped and cuirassed.)","LIBERALITAS AVG II","Liberalitas standing left, holding abacus and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"852","http://web3.forest.usf.edu/main/other/severan/coins/852/","G RIC 95","Geta","UNDATED (198-200)","Eastern","L SEPTIMIVS GETA CAES","Bust, draped, head bare, right.","FELICITAS TEMPOR","Felicitas standing left, holding caduceus and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","18","0","0","18","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0"
"1154","http://web3.forest.usf.edu/main/other/severan/coins/1154/","SA RIC 25","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P II COS P P","Mars walking right, carrying spear and trophy.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","http://web3.forest.usf.edu/main/other/severan/coins/263/","C RIC 231","Caracalla","210-213","Rome","ANTONINVS PIVS AVG BRIT","Head, laureate, right.","VICTORIAE BRIT","Victory advancing left, holding wreath and palm.","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","0","0","1","16","0","1","0","0","0","1"
"1580","http://web3.forest.usf.edu/main/other/severan/coins/1580/","SS RIC 350K","Septimius Severus","UNDATED","Eastern","IMP CAE L SEP SEV PERT AVG","Head, laureate, right.","VENERI VICTR","Venus standing left, learning on column and holding apple and palm.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2223","http://web3.forest.usf.edu/main/other/severan/coins/2223/","SS RIC 331","Septimius Severus","UNDATED 202-233","Rome","SEVERVS PIVS AVG BRIT","Head, laureate, right","FELICITAS PVBLICA","Felicitas standing left, holding caduceus and cornucopiae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2111","http://web3.forest.usf.edu/main/other/severan/coins/2111/","SS RIC 237","Septimius Severus","210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","P M TR P XVIII COS III P P","Victory advancing right, leading captive by hand and carrying trophy on left shoulder.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","http://web3.forest.usf.edu/main/other/severan/coins/440/","E RIC 32","Elagabalus","220","Rome","...","...","P M TR P III COS III P P","Elagabalus standing, extending his right hand.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1762","http://web3.forest.usf.edu/main/other/severan/coins/1762/","SS RIC 466","Septimius Severus","195-196","Eastern","L SEPT SEV PERT AVG IMP VII","Head, laureate, right","ARAB ADIABENIC","Victory advancing left holding trophy and wreath","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","0","0","0","0","1"
"19","http://web3.forest.usf.edu/main/other/severan/coins/19/","C RIC 22A","Caracalla","UNDATED (198-199?)","Rome","IMP CAES M AVR ANTON AVG","Bust, draped, cuirassed, head, bare, right.","SPES PVBLICA","Spes advancing left, holding flower and raising skirt.","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","8","0","0","0","0","0","0"
